student_id,full_name,gpa
20230242,صدقي الدباغ,74.4
20230243,ممدوح الجفالي,67.4
20230244,مشرف فصيل,73.6
20230245,ساهد العقيل,72.0
20230246,فطين آل جعفر,76.8
20230247,عبد الإله فصيل,69.5
20230248,وديع آل علي,68.8
20230249,يوسف آل سعود,71.9
20230250,روبا المغاولة,70.3
20230251,عبد الكريم فصيل,75.3
20230252,رؤوف آل عايض,69.3
20230253,هدى آل الشيخ,65.0
20230254,واصل بن لادن,63.3
20230255,هدى مهنا,67.7
20230256,عتاب المهنا,73.0
20230257,معين المهيدب,73.7
20230258,مَسعد آل معيض,69.3
20230259,شدّاد آل الشيخ,71.2
20230260,جمان الراشد,73.1
20230261,فخر الدّين أبا الخيل,71.6
20230262,مروان آل بن لافي,67.4
20230263,لانا آل بن ظافر,68.1
20230264,حكيم آل قصير,74.6
20230265,محمّد فصيل,71.9
20230266,راشد آل بن ظافر,65.0
20230267,قدري العقيل,65.9
20230268,أسيل آل علي,72.4
20230269,رمزي آل معيض,62.9
20230270,جاد آل عايض,71.4
20230271,مهيب حجار,65.9
20230272,حليم آل جعفر,72.3
20230273,جاسم آل محمد بن علي بن جماز,67.7
20230274,ساهر الشايع,75.0
20230275,سلام آل علي,63.6
20230276,طيّب فصيل,72.2
20230277,ضاحك المهنا,66.8
20230278,دارين آل العسكري,74.9
20230279,خالدي الشايع,75.9
20230280,مُرسي الجابر,68.8
20230281,سعد فصيل,69.4
20230282,داني آل بن لافي,75.8
20230283,دانة حجار,65.5
20230284,حمدان آل بن لافي,72.5
20230285,ترف آل عواض,64.8
20230286,لطفي آل محمد بن علي بن جماز,77.9
20230287,تمّام العليان,75.5
20230288,عبد الجبّار آل خضير,68.1
20230289,وائل آل سلطان,67.2
20230290,ذكي الحجار,68.6
20230291,نوال أبو داوود,67.9
20230292,بهجة المغاولة,73.7
20230293,حياة آل عطفة,74.6
20230294,نعيم مهنا,72.0
20230295,افتكار حنبولي,67.2
20230296,صدّاح المهيدب,79.7
20230297,نجم الدّين أبا الخيل,71.9
20230298,نشوان آل قصير,75.9
20230299,سفير آل عايض,71.1
20230300,فداء آل جعفر,73.4
20230301,ربيع آل مقطة,75.9
20230302,مازن الراشد,69.0
20230303,نافذ آل محمد بن علي بن جماز,64.7
20230304,نضال آل سلطان,69.5
20230305,رشدي الحجار,72.1
20230306,كنعان آل رفيع,66.1
20230307,شفيع آل بن لافي,67.3
20230308,ليث المهيدب,69.6
20230309,جميل بقشان,70.2
20230310,عبد الرّزاق كانو,67.6
20230311,وفيق أبو داوود,66.7
20230312,طلعت آل العسكري,80.2
20230313,حنفي آل بن ظافر,71.9
20230314,جرّاح آل عواض,76.7
20230315,عمير آل رفيع,66.3
20230316,بهية فصيل,67.0
20230317,لارا آل حسين,65.4
20230318,عبد القهّار آل محمد بن علي بن جماز,73.1
20230319,منسي آل بن لافي,73.4
20230320,رزين الراشد,78.9
20230321,طريف آل محمد بن علي بن جماز,66.0
20230322,عبد الرّحيم بن لادن,70.1
20230323,أفنان مهنا,70.7
20230324,رشدي آل سعود,61.4
20230325,هادي آل رفيع,68.4
20230326,قاسم الحجار,68.4
20230327,عبد الحيّ الحجار,72.9
20230328,حنبل آل جعفر,61.0
20230329,ليث آل مقطة,69.1
20230330,فلاح آل معيض,72.1
20230331,تقيّ الدّين آل سعود,71.9
20230332,مُرضي الجابر,68.7
20230333,ضاحي آل علي,67.2
20230334,دليل الراشد,78.0
20230335,فالح المهنا,69.1
20230336,ديمه آل جعفر,73.7
20230337,سليم آل عايض,72.3
20230338,ترف حنبولي,79.8
20230339,طبّاع المهيدب,70.7
20230340,راجي آل مقطة,69.8
20230341,لورين المشاولة,65.0
20230342,قطز آل بن لافي,68.5
20230343,بنان الجفالي,64.4
20230344,صلاح العجلان,71.1
20230345,أحلام بقشان,67.4
20230346,صالح العجلان,71.0
20230347,ناضر آل خضير,68.8
20230348,مشرف آل عطفة,73.5
20230349,فخر حجار,68.7
20230350,عصام الجابر,70.5
20230351,ميسون حجار,73.9
20230352,بتول آل العسكري,68.8
20230353,محيي الدّين فصيل,71.3
20230354,هايدي آل خضير,66.5
20230355,عفيف الحكير,74.5
20230356,محمود الحجار,68.2
20230357,طيّب آل سعود,71.2
20230358,قبس الحكير,61.1
20230359,كايد المهيدب,76.4
20230360,عبد الغني كانو,66.6
20230361,شهاب آل علي,68.7
20230362,خميس الحكير,73.3
20230363,صبيح آل عايض,66.5
20230364,شوقي آل بن لافي,74.5
20230365,غطفان الحكير,80.8
20230366,جوريّة آل جعفر,70.4
20230367,رجب حجار,66.6
20230368,هزار حنبولي,77.2
20230369,حكيم الحجار,69.0
20230370,سعدون آل صفوان,66.6
20230371,فرحان العجلان,74.0
20230372,مالك الجابر,62.5
20230373,عدلي آل مقطة,74.2
20230374,علي الراشد,66.8
20230375,ياسمين آل صفوان,68.9
20230376,معتوق مهنا,69.7
20230377,ساجد كانو,68.8
20230378,مناف آل سعود,69.5
20230379,مأمون المهنا,65.9
20230380,بهجة الجفالي,72.8
20230381,عقيل آل رفيع,68.4
20230382,جمال الدّين آل سلطان,68.5
20230383,فردوس الجفالي,68.5
20230384,عمران كانو,69.6
20230385,صباح آل رفيع,71.9
20230386,ماذى آل مقطة,74.0
20230387,فلاح حنبولي,74.4
20230388,حمدان آل خضير,66.2
20230389,كوثر الشايع,60.0
20230390,تاليا المهيدب,74.0
20230391,تولين حنبولي,68.1
20230392,طالب آل العسكري,68.8
20230393,معن العقيل,67.5
20230394,خلوصي آل قصير,70.4
20230395,دليل آل علي,70.0
20230396,صبيح فصيل,81.5
20230397,أغاريد آل عطفة,73.2
20230398,فراس الحجار,66.0
20230399,تقيّ الدّين أبا الخيل,65.2
20230400,فرات آل معيض,74.6
20230401,زكية آل الشيخ,73.2
20230402,فائق حنبولي,62.8
20230403,خافق الجفالي,71.3
20230404,سمير الدباغ,73.6
20230405,ذريع كانو,67.6
20230406,مرزوق المهيدب,57.7
20230407,غيداء آل سلطان,74.6
20230408,دانية العجلان,65.4
20230409,موفّق المهنا,66.4
20230410,ريتاج فصيل,68.4
20230411,عصمت آل الشيخ,74.9
20230412,قحطان آل العسكري,71.7
20230413,رئيس العجلان,76.2
20230414,مُتولي آل الشيخ,72.2
20230415,عابد المغاولة,73.1
20230416,خاطر مهنا,70.8
20230417,رسمي الحكير,61.1
20230418,راوي الدباغ,64.8
20230419,زغلول العقيل,68.5
20230420,وليف بقشان,71.4
20230421,عربي بقشان,65.8
20230422,كافور آل الشيخ,71.0
20230423,نظمي آل بن ظافر,71.8
20230424,وفيق آل علي,64.2
20230425,سنان حجار,72.8
20230426,شامل العجلان,72.2
20230427,شبلي الشايع,68.0
20230428,شهم آل الشيخ,71.9
20230429,ناضر آل بن ظافر,68.6
20230430,نافع العقيل,70.5
20230431,مُتوكّل الحكير,71.8
20230432,عبد الخالق فصيل,76.8
20230433,معمّر الجابر,70.1
20230434,بارعة حنبولي,70.9
20230435,هادي فصيل,69.1
20230436,بيلسان آل خضير,66.3
20230437,سيف الدّين بقشان,66.0
20230438,ريف فصيل,79.5
20230439,ناردين فصيل,67.6
20230440,حسني الشايع,71.2
20230441,مُتوكّل العقيل,68.5
20230442,عبد الحيّ الراشد,72.1
20230443,ضيائي آل بن ظافر,66.5
20230444,جهاد أبو داوود,67.3
20230445,كارم العليان,72.8
20230446,طلعت حجار,65.3
20230447,يوسف آل العسكري,69.9
20230448,نمر شربتلي,75.1
20230449,صارم بقشان,65.4
20230450,غزوان آل عطفة,66.3
20230451,غوى آل سلطان,71.8
20230452,عبّاس المهنا,78.5
20230453,نور آل عايض,67.2
20230454,مروان حنبولي,71.2
20230455,رخاء آل محمد بن علي بن جماز,73.1
20230456,كاسر آل علي,69.3
20230457,خطيب حنبولي,68.3
20230458,قائد الخرافي,74.3
20230459,سراج الدّين مهنا,63.1
20230460,مؤنس المهنا,75.4
20230461,مُرضي آل خضير,74.9
20230462,عبد الحقّ الراشد,80.1
20230463,فرج الحجار,73.2
20230464,لؤي الجفالي,74.0
20230465,مؤنس كانو,66.9
20230466,عبد الجبّار آل الشيخ,67.6
20230467,صخر العجلان,67.1
20230468,فوّاز آل علي,66.4
20230469,راضي أبو داوود,78.1
20230470,ثابت الحكير,73.8
20230471,مجد آل علي,65.5
20230472,يمام الراشد,70.0
20230473,عاتب فصيل,74.6
20230474,بهجة فصيل,69.4
20230475,روبين الدباغ,75.3
20230476,علاء آل رفيع,67.5
20230477,جابر آل علي,74.7
20230478,تاليا أبا الخيل,63.6
20230479,دريد آل علي,70.1
20230480,عدوي آل حسين,63.9
20230481,صبحي آل صفوان,70.9
20230482,طلعت بقشان,69.2
20230483,فردوس الراشد,71.0
20230484,ترف أبو داوود,66.2
20230485,عبدالله آل صفوان,67.9
20230486,ظاعن فصيل,63.7
20230487,نزيه العليان,74.7
20230488,تقيّ الدّين آل سعود,66.0
20230489,مُتولي فصيل,72.6
20230490,بشرى آل جعفر,70.6
20230491,تامر أبا الخيل,63.6
20230492,مشرف آل معيض,69.3
20230493,صادح المشاولة,72.4
20230494,نيازي آل سعود,67.3
20230495,بهاء مهنا,70.7
20230496,فاتح أبا الخيل,79.1
20230497,زين آل عايض,72.4
20230498,عماد الخرافي,67.0
20230499,ليساء آل مقطة,65.1
20230500,فتوح الشايع,75.1
20230501,مَجدي الدباغ,69.9
20230502,شامل حجار,77.7
20230503,معمّر آل علي,68.9
20230504,عبد الحقّ الدباغ,62.3
20230505,جوليا الراشد,70.1
20230506,مُسعف آل بن لافي,74.2
20230507,فادي العليان,70.2
20230508,فارس شربتلي,73.3
20230509,حمدي أبو داوود,65.4
20230510,مُنجد الحجار,61.1
20230511,جلنار شربتلي,79.2
20230512,مسرور آل جعفر,62.7
20230513,راغب المهنا,65.1
20230514,عبد القدّوس فصيل,69.5
20230515,عبّود حنبولي,66.3
20230516,مرعي الجابر,78.8
20230517,حلا فصيل,71.6
20230518,معين آل رفيع,77.9
20230519,فاضل مهنا,73.8
20230520,مصطفى فصيل,69.2
20230521,مؤيّد المهنا,70.8
20230522,حاتم الخرافي,64.7
20230523,نوّار الجفالي,70.7
20230524,ترف آل الشيخ,71.1
20230525,فداء آل العسكري,71.7
20230526,أحلام العقيل,70.8
20230527,ناصيف حنبولي,66.7
20230528,مختار آل عواض,69.0
20230529,سلاف آل بن لافي,74.9
20230530,عرفات المشاولة,64.4
20230531,نور آل عطفة,71.1
20230532,إلينا المهنا,65.1
20230533,صنديد مهنا,75.5
20230534,رفيق المشاولة,69.8
20230535,لقاء آل رفيع,65.6
20230536,هلال آل بن لافي,81.6
20230537,عبد الجليل أبو داوود,67.8
20230538,فائق آل بن لافي,62.9
20230539,معتوق مهنا,66.3
20230540,هايدي آل سلطان,74.3
20230541,نافذ بن لادن,75.0
20230542,جاد حجار,80.3
20230543,جوليا حجار,66.1
20230544,اصيل الدباغ,69.0
20230545,عارف العقيل,69.9
20230546,عبد الرّزاق حنبولي,70.7
20230547,هيام المهنا,63.9
20230548,ريم آل عواض,74.9
20230549,عبدالله آل صفوان,65.5
20230550,عائد آل عطفة,75.0
20230551,مُسعف آل قصير,68.9
20230552,ظبي آل معيض,73.0
20230553,فاروق آل عطفة,72.8
20230554,وفائي أبو داوود,65.9
20230555,سراج الدّين آل جعفر,69.0
20230556,كاشف آل عطفة,71.9
20230557,صبري حنبولي,67.0
20230558,إخلاص آل علي,66.2
20230559,قيس آل صفوان,60.8
20230560,مُتولي أبا الخيل,74.7
20230561,بارعة آل حسين,77.5
20230562,رامح أبا الخيل,72.5
20230563,صهيب آل العسكري,65.7
20230564,حنبل الجفالي,76.9
20230565,راجح الشايع,65.5
20230566,عبد المولى أبا الخيل,71.5
20230567,مُعتز الحكير,64.6
20230568,عبد الشّكور آل عواض,65.5
20230569,ريمان المهيدب,74.2
20230570,قاصد المغاولة,65.8
20230571,ابتهال آل خضير,69.5
20230572,بنان أبو داوود,69.8
20230573,كسّاب الحجار,69.2
20230574,رهيف المهنا,68.4
20230575,ساهر حنبولي,69.8
20230576,موسى حنبولي,69.7
20230577,يمام الحكير,74.6
20230578,نصري الجفالي,72.4
20230579,عبد الحيّ المهنا,71.2
20230580,سراج الدّين مهنا,63.2
20230581,زين آل جعفر,73.6
20230582,سعدي آل حسين,71.3
20230583,عبد الإله آل بن ظافر,73.7
20230584,غوى فصيل,74.5
20230585,ضاحي فصيل,68.0
20230586,ناضر الجفالي,59.8
20230587,هاجر الحكير,66.8
20230588,واصل الجفالي,63.7
20230589,رخاء المشاولة,68.8
20230590,لوليا بن لادن,72.0
20230591,نوف العقيل,73.1
20230592,جلاء آل عطفة,65.2
20230593,نيازي الدباغ,65.8
20230594,جرير الدباغ,72.0
20230595,روبا الراشد,74.5
20230596,آلاء المهيدب,72.3
20230597,واصل آل قصير,69.7
20230598,رحيب آل حسين,72.5
20230599,غطفان الدباغ,73.3
20230600,نظمي أبا الخيل,63.7
20230601,جود آل علي,67.0
20230602,مُناضل العجلان,69.1
20230603,شادي شربتلي,70.5
20230604,جنى كانو,77.2
20230605,يعرب بن لادن,73.0
20230606,عبد اللطيف المغاولة,70.1
20230607,نوري العقيل,69.0
20230608,فهد آل خضير,70.5
20230609,نشوة آل الشيخ,70.0
20230610,فاتح الجفالي,65.2
20230611,مكرّم آل سلطان,78.9
20230612,نظمي آل معيض,62.8
20230613,حمود آل جعفر,68.7
20230614,معتوق آل عايض,74.6
20230615,مُناضل فصيل,67.1
20230616,عدنان شربتلي,75.1
20230617,نبراس آل سلطان,62.3
20230618,سلطان بن لادن,65.6
20230619,دؤوب مهنا,68.2
20230620,ظاعن المشاولة,65.5
20230621,شادن آل صفوان,65.9
20230622,مكّي آل بن ظافر,67.8
20230623,ريّان المغاولة,65.9
